block_id,block_name
804,9XX BLOCK W 16TH AVE
805,19XX BEACH AVE
806,9XX BLOCK CANADA PL
807,9XX BLOCK CAMBIE ST
808,9XX BLOCK BURRARD ST
809,8XX W PENDER ST
810,45XX MAIN ST
811,8XX E BROADWAY AVE
812,8XX E 12TH AVE
813,8XX BLOCK W BROADWAY AVE
814,19XX CEDAR CRES
815,68XX DAWSON ST
816,8XX BLOCK TERMINAL AVE
817,8XX BLOCK HORNBY ST
818,8XX BLOCK HOMER ST
819,8XX BLOCK E HASTINGS ST
820,8XX BLOCK E BROADWAY AVE
821,8XX BLOCK E 32ND AVE
822,8XX BLOCK DUNSMUIR ST
823,19XX COMMERCIAL DR
824,88XX OAK STREET BRDG
825,87XX BLOCK GRANVILLE ST
826,19XX COMOX ST
827,85XX GRANVILLE ST
828,85XX BLOCK STANLEY PARK DR
829,85XX BLOCK OAK ST
830,84XX BLOCK GRANVILLE ST
831,82XX SELKIRK ST
832,68XX FLEMING ST
833,82XX OAK ST
834,82XX KNIGHT STREET BRDG
835,82XX BLOCK SELKIRK ST
836,81XX KNIGHT STREET BRDG
837,68XX FRASER ST
838,19XX CREELMAN AVE
839,81XX GRANVILLE ST
840,19XX DRUMMOND DR
841,81XX BLOCK MAIN ST
842,80XX BLOCK OAK ST
843,7XX PACIFIC BLVD
844,7XX BLOCK SMITHE ST
845,19XX DUNBAR ST
846,24XX E BROADWAY AVE
847,7XX BLOCK SE MARINE DR
848,45XX ONTARIO ST
849,7XX BLOCK CLARK DR
850,7XX BLOCK BURRARD ST
851,19XX E 12TH AVE
852,79XX BLOCK FRASER ST
853,78XX BLOCK FRASER ST
854,75XX BLOCK MAIN ST
855,75XX BLOCK GRANVILLE ST
856,74XX WEST BOULEVARD BLVD
857,73XX BLOCK KNIGHT ST
858,72XX BLOCK CAMBIE ST
859,45XX PINE CRES
860,71XX BLOCK KNIGHT ST
861,6XX W 41ST AVE
862,68XX INVERNESS ST
863,6XX RICHARDS ST
864,6XX COMMERCIAL DR
865,19XX E 13TH AVE
866,10XX W HASTINGS ST
867,6XX BLOCK W KENT N AVE
868,6XX BLOCK W BROADWAY AVE
869,19XX E 19TH AVE
870,6XX BLOCK POWELL ST
871,45XX REID ST
872,6XX BLOCK NELSON ST
873,69XX INVERNESS ST
874,68XX BLOCK ROSS ST
875,66XX BLOCK WINDSOR ST
876,65XX BLOCK WALES ST
877,11XX E 11TH AVE
878,65XX BLOCK KERR ST
879,65XX BLOCK GRANVILLE ST
880,64XX BLOCK MAIN ST
881,62XX BLOCK KNIGHT ST
882,60XX BLOCK FRASER ST
883,5XX W PENDER ST
884,68XX KNIGHT ST
885,14XX E 21ST AVE
886,24XX E HASTINGS ST
887,19XX E 1ST AVE
888,68XX LA SALLE ST
889,5XX GRANVILLE ST
890,5XX E HASTINGS ST
891,5XX E 53RD AVE
892,5XX BLOCK W GEORGIA ST
893,68XX LABURNUM ST
894,5XX BLOCK W BROADWAY AVE
895,5XX BLOCK THURLOW ST
896,5XX BLOCK RICHARDS ST
897,5XX BLOCK PRIOR ST
898,5XX BLOCK DUNSMUIR ST
899,5XX BLOCK DAVIE ST
900,14XX E 28TH AVE
901,10XX W KING EDWARD AVE
902,57XX EAST BOULEVARD BLVD
903,57XX BLOCK EARLES ST
904,56XX BLOCK RUPERT ST
905,56XX BLOCK NANAIMO ST
906,55XX BLOCK OAK ST
907,55XX BLOCK HIGHBURY ST
908,54XX BLOCK FRASER ST
909,45XX W 10TH AVE
910,52XX BLOCK EARLES ST
911,51XX KNIGHT ST
912,51XX BLOCK ARBUTUS ST
913,4XX INDUSTRIAL AVE
914,4XX BLOCK W 12TH AVE
915,14XX E 37TH AVE
916,19XX E 36TH AVE
917,4XX BLOCK SE MARINE DR
918,4XX BLOCK PACIFIC ST
919,10XX W PENDER ST
920,4XX BLOCK NELSON ST
921,19XX E 37TH AVE
922,4XX BLOCK MCLEAN DR
923,4XX BLOCK GREAT NORTHERN WAY
924,4XX BLOCK E HASTINGS ST
925,4XX BLOCK E 44TH AVE
926,4XX BLOCK E 23RD AVE
927,4XX BLOCK CAMBIE ST
928,49XX VICTORIA DR
929,45XX W 12TH AVE
930,49XX CAMBIE ST
931,49XX BLOCK VICTORIA DR
932,48XX BLOCK VICTORIA DR
933,46XX BLOCK W 8TH AVE
934,46XX BLOCK W 16TH AVE
935,46XX BLOCK VALLEY DR
936,46XX BLOCK RUPERT ST
937,44XX BLOCK W 16TH AVE
938,44XX BLOCK CAMBIE ST
939,43XX W 16TH AVE
940,43XX GLADSTONE ST
941,43XX BLOCK NW MARINE DR
942,43XX BLOCK DUNBAR ST
943,42XX BLOCK W 4TH AVE
944,42XX BLOCK W 16TH AVE
945,68XX RALEIGH ST
946,42XX BLOCK NW MARINE DR
947,41XX ONTARIO ST
948,68XX SALISH DR
949,41XX GRANVILLE ST
950,68XX SELKIRK ST
951,24XX W 41ST AVE
952,41XX BLOCK WELWYN ST
953,41XX BLOCK W 8TH AVE
954,41XX BLOCK W 4TH AVE
955,41XX BLOCK W 10TH AVE
956,19XX E 4TH AVE
957,41XX BLOCK KNIGHT ST
958,41XX BLOCK CAMBIE ST
959,40XX LILLOOET ST
960,3XX NELSON ST
961,68XX TISDALL ST
962,3XX N RENFREW ST
963,3XX BLOCK WATER ST
964,3XX BLOCK W 2ND AVE
965,68XX VICTORIA DR
966,3XX BLOCK KINGSWAY AVE
967,3XX BLOCK E HASTINGS ST
968,3XX BLOCK E 49TH AVE
969,3XX BLOCK E 41ST AVE
970,3XX BLOCK CASSIAR ST
971,3XX BLOCK CARRALL ST
972,3XX ALEXANDER ST
973,39XX W 39TH AVE
974,39XX W 16TH AVE
975,45XX WINDSOR ST
976,38XX W 8TH AVE
977,38XX BLOCK NANAIMO ST
978,46XX ARBUTUS ST
979,37XX BLOCK BOUNDARY RD
980,36XX BLOCK W 16TH AVE
981,36XX BLOCK MOSCROP ST
982,36XX BLOCK MARINE WAY
983,46XX BEATRICE ST
984,19XX E 53RD AVE
985,36XX BLOCK E 29TH AVE
986,35XX E 1ST AVE
987,35XX BLOCK WELLINGTON AVE
988,19XX E 55TH AVE
989,19XX E 5TH AVE
990,35XX BLOCK SW MARINE DR
991,35XX BLOCK KINGSWAY AVE
992,35XX BLOCK E 49TH AVE
993,69XX ADERA ST
994,35XX BLOCK E 1ST AVE
995,34XX E 1ST AVE
996,34XX CAMBIE ST
997,34XX BLOCK W 39TH AVE
998,34XX BLOCK W 16TH AVE
999,25XX E HASTINGS ST
1000,11XX E 10TH AVE
1001,34XX BLOCK E HASTINGS ST
1002,69XX ANGUS DR
1003,11XX DAVIE ST
1004,34XX BLOCK E 49TH AVE
1005,34XX BLOCK E 1ST AVE
1006,34XX BLOCK DUNBAR ST
1007,46XX CULLODEN ST
1008,33XX GRANDVIEW HWY
1009,19XX E 6TH AVE
1010,69XX ARBUTUS DVRS
1011,33XX BLOCK KINGSWAY AVE
1012,33XX BLOCK CHURCH ST
1013,69XX ARGYLE ST
1014,33XX BLOCK CAMBIE ST
1015,32XX E 2ND AVE
1016,46XX DUCHESS ST
1017,32XX BLOCK W BROADWAY AVE
1018,14XX E 8TH AVE
1019,32XX BLOCK ST GEORGE ST
1020,32XX BLOCK RENFREW ST
1021,19XX E 7TH AVE
1022,32XX BLOCK MARINE WAY
1023,32XX BLOCK MAIN ST
1024,32XX BLOCK COMMERCIAL DR
1025,11XX BURRARD ST
1026,31XX BLOCK VENABLES ST
1027,69XX ARLINGTON ST
1028,19XX E 8TH AVE
1029,31XX BLOCK GRANDVIEW HWY
1030,11XX BUTE ST
1031,69XX BALMORAL ST
1032,46XX EARLES ST
1033,31XX BLOCK E 28TH AVE
1034,31XX BLOCK E 1ST AVE
1035,30XX FRASER ST
1036,30XX E HASTINGS ST
1037,30XX BLOCK KINGSWAY AVE
1038,30XX BLOCK E HASTINGS ST
1039,19XX E BROADWAY AVE
1040,30XX BLOCK E 29TH AVE
1041,30XX BLOCK E 22ND AVE
1042,2XX W HASTINGS ST
1043,46XX ELM ST
1044,2XX SMITHE ST
1045,2XX NORTH NANAIMO ST
1046,19XX E GEORGIA ST
1047,2XX BLOCK W 41ST AVE
1048,2XX BLOCK VICTORIA DR
1049,46XX GLADSTONE ST
1050,2XX BLOCK NELSON ST
1051,2XX BLOCK NANAIMO ST
1052,2XX BLOCK GRANVILLE ST
1053,2XX BLOCK GORE AVE
1054,19XX E HASTINGS ST
1055,69XX BUTLER ST
1056,2XX BLOCK E HASTINGS ST
1057,2XX BLOCK E 49TH AVE
1058,2XX BLOCK E 41ST AVE
1059,2XX BLOCK E 37TH AVE
1060,11XX COMMERCIAL DR
1061,2XX BLOCK DRAKE ST
1062,69XX CULLODEN ST
1063,2XX BLOCK COLUMBIA ST
1064,19XX E PENDER ST
1065,29XX W 4TH AVE
1066,29XX KINGSWAY AVE
1067,19XX FERNDALE ST
1068,46XX OAK ST
1069,46XX ONTARIO ST
1070,14XX GRANT ST
1071,69XX DAWSON ST
1072,69XX DOMAN ST
1073,19XX GRAVELEY ST
1074,46XX PUGET DR
1075,14XX GRANVILLE ST
1076,19XX HARO ST
1077,46XX SIDNEY ST
1078,69XX FLEMING ST
1079,11XX COTTON DR
1080,11XX DENMAN ST
1081,11XX CONNAUGHT DR
1082,11XX COMOX ST
1083,69XX FRASER ST
1084,46XX VALLEY DR
1085,19XX KINGSWAY AVE
1086,69XX FREMLIN ST
1087,11XX CHESTNUT ST
1088,46XX W 10TH AVE
1089,19XX KITCHENER ST
1090,11XX CARDERO ST
1091,19XX LINDEN RD
1092,14XX HARWOOD ST
1093,14XX HOMER ST
1094,19XX MAPLE ST
1095,19XX MATTHEWS AVE
1096,19XX MCNICOLL AVE
1097,46XX W 14TH AVE
1098,29XX EUCLID AVE
1099,29XX E HASTINGS ST
1100,29XX E 17TH AVE
1101,29XX BLOCK E HASTINGS ST
1102,29XX BLOCK E BROADWAY AVE
1103,28XX E 1ST AVE
1104,28XX BLOCK WINDSOR ST
1105,69XX KERR ST
1106,28XX BLOCK CAMBIE ST
1107,69XX KILLARNEY ST
1108,27XX W 4TH AVE
1109,27XX W 24TH AVE
1110,27XX BLOCK WILLIAM ST
1111,27XX BLOCK HORLEY ST
1112,27XX BLOCK E 29TH AVE
1113,27XX BLOCK COMMERCIAL DR
1114,27XX 1 HWY
1115,26XX LAUREL ST
1116,69XX KNIGHT ST
1117,26XX BLOCK ARBUTUS ST
1118,19XX NELSON ST
1119,26XX 1 HWY
1120,25XX HEMLOCK ST
1121,25XX BLOCK W 10TH AVE
1122,69XX LABURNUM ST
1123,25XX BLOCK ST GEORGE ST
1124,25XX BLOCK COLLINGWOOD ST
1125,46XX W 9TH AVE
1126,24XX SE MARINE DR
1127,24XX LAUREL ST
1128,11XX FRANKLIN ST
1129,24XX BLOCK VENABLES ST
1130,69XX LANARK ST
1131,24XX BLOCK ONTARIO ST
1132,24XX BLOCK NANAIMO ST
1133,24XX BLOCK GRANVILLE ST
1134,46XX YEW ST
1135,19XX OGDEN AVE
1136,14XX KINGSWAY AVE
1137,47XX ARBUTUS ST
1138,24XX BLOCK E 20TH AVE
1139,24XX BLOCK BIRCH ST
1140,24XX 1 HWY
1141,23XX W KING EDWARD AVE
1142,19XX PARKER ST
1143,23XX SE MARINE DR
1144,69XX MAIN ST
1145,23XX LIONS GATE BRDG
1146,23XX BLOCK W BROADWAY AVE
1147,47XX BLENHEIM ST
1148,69XX MARGUERITE ST
1149,23XX BLOCK E 41ST AVE
1150,23XX BLOCK E 27TH AVE
1151,47XX BRUCE ST
1152,19XX PENDRELL ST
1153,22XX W 12TH AVE
1154,19XX POWELL ST
1155,22XX KINGSWAY AVE
1156,22XX CORNWALL AVE
1157,22XX BLOCK VICTORIA DR
1158,22XX BLOCK SW MARINE DR
1159,22XX BLOCK OAK ST
1160,47XX CONNAUGHT DR
1161,22XX BLOCK E 38TH AVE
1162,19XX PRESTWICK DR
1163,47XX CROWN ST
1164,21XX HEMLOCK ST
1165,21XX E 1ST AVE
1166,47XX DRUMMOND DR
1167,21XX BLOCK W BROADWAY AVE
1168,69XX OAK ST
1169,21XX BLOCK TRIUMPH ST
1170,21XX BLOCK E 41ST AVE
1171,19XX RENFREW ST
1172,21XX BLOCK E 1ST AVE
1173,21XX BLOCK COMMISSIONER ST
1174,14XX LAMEYS MILL RD
1175,21XX BLOCK BURRARD ST
1176,20XX MACDONALD ST
1177,20XX CAMBIE STREET BRDG
1178,20XX BLOCK PENTICTON ST
1179,19XX ROBSON ST
1180,47XX DUNBAR ST
1181,20XX BLOCK E HASTINGS ST
1182,20XX BLOCK CORNWALL AVE
1183,20XX BLOCK COMMERCIAL DR
1184,1XX E 41ST AVE
1185,1XX E 1ST AVE
1186,1XX BLOCK W 49TH AVE
1187,1XX BLOCK W 41ST AVE
1188,1XX BLOCK W 2ND AVE
1189,69XX RALEIGH ST
1190,1XX BLOCK SE MARINE DR
1191,1XX BLOCK E PENDER ST
1192,1XX BLOCK E KING EDWARD AVE
1193,1XX BLOCK E KENT AV N
1194,1XX BLOCK E HASTINGS ST
1195,47XX EARLES ST
1196,47XX FAIRMONT ST
1197,47XX FRASER ST
1198,1XX BLOCK E 41ST AVE
1199,1XX BLOCK E 21ST AVE
1200,1XX BLOCK E 1ST AVE
1201,1XX BLOCK COMMERCIAL DR
1202,19XX BLOCK W 4TH AVE
1203,19XX BLOCK W 49TH AVE
1204,19XX BLOCK W 2ND AVE
1205,19XX BLOCK E 1ST AVE
1206,19XX BLOCK E 12TH AVE
1207,19XX ARGYLE DR
1208,18XX E 34TH AVE
1209,47XX JOYCE ST
1210,18XX BLOCK POWELL ST
1211,18XX BLOCK NANTON AVE
1212,18XX BLOCK E BROADWAY AVE
1213,69XX WEST BOULEVARD
1214,69XX WILTSHIRE ST
1215,18XX BLOCK CLARK DR
1216,18XX BLOCK BEACH AVE
1217,17XX PENDRELL ST
1218,17XX MAIN ST
1219,17XX GRANVILLE STREET BRDG
1220,17XX E HASTINGS ST
1221,17XX BLOCK W 37TH AVE
1222,17XX BLOCK POWELL ST
1223,19XX RUPERT ST
1224,17XX BLOCK KINGSWAY AVE
1225,17XX BLOCK E 49TH AVE
1226,17XX BLOCK E 37TH AVE
1227,19XX SASAMAT ST
1228,17XX BLOCK CLARK DR
1229,17XX BLOCK BALSAM ST
1230,6X E 45TH AVE
1231,16XX BLOCK E 20TH AVE
1232,15XX E 8TH AVE
1233,15XX BLOCK W BROADWAY AVE
1234,15XX BLOCK KINGSWAY AVE
1235,19XX STEPHENS ST
1236,6X E 49TH AVE
1237,15XX BLOCK HARWOOD ST
1238,15XX BLOCK E 57TH AVE
1239,15XX BLOCK E 4TH AVE
1240,15XX BLOCK BURRARD ST
1241,14XX ROBSON ST
1242,47XX LANARK ST
1243,14XX E HASTINGS ST
1244,14XX E 54TH AVE
1245,14XX BLOCK W BROADWAY AVE
1246,6X E 59TH AVE
1247,14XX BLOCK W 70TH AVE
1248,14XX BLOCK VENABLES ST
1249,14XX BLOCK SW MARINE DR
1250,19XX SW MARINE DR
1251,14XX BLOCK KINGSWAY AVE
1252,13XX GRANVILLE STREET BRDG
1253,19XX TRAFALGAR ST
1254,13XX E 43RD AVE
1255,6X E CORDOVA ST
1256,13XX E 41ST AVE
1257,13XX E 15TH AVE
1258,13XX E 10TH AVE
1259,13XX BLOCK W GEORGIA ST
1260,13XX BLOCK W BROADWAY AVE
1261,47XX MOSS ST
1262,13XX BLOCK ALBERNI ST
1263,12XX E 2ND AVE
1264,19XX TURNER ST
1265,6X E PENDER ST
1266,12XX E 29TH AVE
1267,6X KEEFER PL
1268,12XX BLOCK W GEORGIA ST
1269,14XX PENNYFARTHING DR
1270,12XX BLOCK W BROADWAY AVE
1271,12XX BLOCK VENABLES ST
1272,12XX BLOCK BURRARD ST
1273,11XX W BROADWAY AVE
1274,47XX NW MARINE DR
1275,19XX VINE ST
1276,11XX SE MARINE DR
1277,11XX BLOCK W PENDER ST
1278,19XX W 10TH AVE
1279,11XX BLOCK W 12TH AVE
1280,19XX W 11TH AVE
1281,14XX QUEBEC ST
1282,11XX BLOCK VENABLES ST
1283,11XX BLOCK POWELL ST
1284,11XX BLOCK PACIFIC ST
1285,11XX BLOCK DENMAN ST
1286,11XX BLOCK DAVIE ST
1287,11XX BLOCK BURRARD ST
1288,10XX SW MARINE DR
1289,10XX BLOCK W GEORGIA ST
1290,47XX QUEBEC ST
1291,10XX BLOCK SW MARINE DR
1292,19XX W 12TH AVE
1293,10XX BLOCK PACIFIC ST
1294,10XX BLOCK GRANVILLE ST
1295,12XX BEACH AVE
1296,W GEORGIA ST / HOWE ST
1297,W 41ST AVE / WEST BOULEVARD BLVD
1298,W 33RD AVE / CAMBIE ST
1299,6X W 21ST AVE
1300,47XX ROSS ST
1301,19XX W 13TH AVE
1302,GORE AVE / KEEFER ST
1303,77XX BLOCK KNIGHT ST
1304,76XX WEST BOULEVARD BLVD
1305,35XX W BROADWAY AVE
1306,12XX BIDWELL ST
1307,23XX BLOCK BURRARD ST
1308,JERVIS ST / ROBSON ST
1309,BOUNDARY RD / E 22ND AVE
1310,ABBOTT ST / W PENDER ST
1311,9XX BLOCK E 7TH AVE
1312,YUKON ST / W KING EDWARD AVE
1313,X HWY / MCGILL STREET ONRP
1314,X HWY / E 1ST AVENUE OFRP
1315,6X W 62ND AVE
1316,X BLOCK W HASTINGS ST
1317,19XX W 14TH AVE
1318,6X W 63RD AVE
1319,19XX W 15TH AVE
1320,X BLOCK W CORDOVA ST
1321,X BLOCK E HASTINGS ST
1322,47XX TRAFALGAR ST
1323,WINDSOR ST / KINGSWAY AVE
1324,WEST BOULEVARD BLVD / W 39TH AVE
1325,WALL ST / ETON ST
1326,W KING EDWARD AVE / LAUREL ST
1327,6X W CORDOVA ST
1328,11XX E 31ST AVE
1329,W KING EDWARD AVE / HUDSON ST
1330,47XX VALLEY DR
1331,W KENT AV N / ASH ST
1332,W HASTINGS ST / THURLOW ST
1333,W GEORGIA ST / JERVIS ST
1334,19XX W 17TH AVE
1335,W GEORGIA ST / CAMBIE ST
1336,11XX E 37TH AVE
1337,W GEORGIA ST / BIDWELL ST
1338,W BROADWAY AVE / MAPLE ST
1339,W BROADWAY AVE / MACDONALD ST
1340,W BROADWAY AVE / HEMLOCK ST
1341,W BROADWAY AVE / CAMBIE ST
1342,11XX MELVILLE ST
1343,W BROADWAY AVE / ARBUTUS ST
1344,W 8TH AVE / YUKON ST
1345,48XX CAMBIE ST
1346,11XX PARKER ST
1347,6XX ALEXANDER ST
1348,W 8TH AVE / GRANVILLE ST
1349,19XX W 1ST AVE
1350,W 7TH AVE / MANITOBA ST
1351,W 71ST AVE / GRANVILLE ST
1352,W 71ST AVE / FRENCH ST
1353,W 70TH AVE / SW MARINE DR
1354,W 70TH AVE / LOGAN ST
1355,W 70TH AVE / GRANVILLE ST
1356,W 6TH AVE / MOBERLY RD
1357,W 6TH AVE / COLUMBIA ST
1358,W 6TH AVE / ASH ST
1359,W 67TH AVE / OAK ST
1360,W 60TH AVE / GRANVILLE ST
1361,W 59TH AVE / OAK ST
1362,W 57TH AVE / OAK ST
1363,W 54TH AVE / CARTIER ST
1364,6XX ATLANTIC ST
1365,W 4TH AVE / WALLACE ST
1366,48XX CROWN ST
1367,W 4TH AVE / HIGHBURY ST
1368,W 4TH AVE / CYPRESS ST
1369,W 4TH AVE / BURRARD ST
1370,W 49TH AVE / SW MARINE DR
1371,W 49TH AVE / OAK ST
1372,W 49TH AVE / DUNBAR ST
1373,W 49TH AVE / CAMBIE ST
1374,6XX BUCKETWHEEL AVE
1375,19XX W 2ND AVE
1376,48XX DUMFRIES ST
1377,W 46TH AVE / OAK ST
1378,W 46TH AVE / COLUMBIA ST
1379,W 41ST AVE / SW MARINE DR
1380,W 41ST AVE / MACKENZIE ST
1381,W 41ST AVE / COLUMBIA ST
1382,W 41ST AVE / ALBERTA ST
1383,W 40TH AVE / WEST BOULEVARD BLVD
1384,19XX W 33RD AVE
1385,W 3RD AVE / ALBERTA ST
1386,W 39TH AVE / ALBERTA ST
1387,W 33RD AVE / OAK ST
1388,W 33RD AVE / HEATHER ST
1389,W 33RD AVE / GRANVILLE ST
1390,W 33RD AVE / ANGUS DR
1391,W 29TH AVE / MIDLOTHIAN AVE
1392,W 29TH AVE / ALEXANDRA ST
1393,W 23RD AVE / CAMBIE ST
1394,W 1ST AVE / ARBUTUS ST
1395,6XX BURRARD ST
1396,W 17TH AVE / MACDONALD ST
1397,W 16TH AVE / WOLFE AVE
1398,W 16TH AVE / OAK ST
1399,19XX W 36TH AVE
1400,W 16TH AVE / LAUREL ST
1401,W 16TH AVE / GRANVILLE ST
1402,W 16TH AVE / CROWN ST
1403,W 16TH AVE / BALSAM ST
1404,W 13TH AVE / OAK ST
1405,W 12TH AVE / SPRUCE ST
1406,W 12TH AVE / OAK ST
1407,48XX HENRY ST
1408,W 12TH AVE / MAPLE ST
1409,W 12TH AVE / HEMLOCK ST
1410,W 12TH AVE / BURRARD ST
1411,W 12TH AVE / ASH ST
1412,48XX JAMES ST
1413,W 11TH AVE / ARBUTUS ST
1414,6XX CAMPBELL AVE
1415,W 10TH AVE / OAK ST
1416,W 10TH AVE / BALACLAVA ST
1417,19XX W 3RD AVE
1418,48XX JOYCE ST
1419,6XX CARDERO ST
1420,VICTORIA DR / SE MARINE DR
1421,VICTORIA DR / E GEORGIA ST
1422,VICTORIA DR / E 37TH AVE
1423,VICTORIA DR / E 22ND AVE
1424,VICTORIA DR / E 19TH AVE
1425,VENABLES ST / RAYMUR AVE
1426,11XX ROBSON ST
1427,VENABLES ST / NANAIMO ST
1428,VANNESS AVE / JOYCE ST
1429,UNION ST / CAMPBELL AVE
1430,THURLOW ST / PACIFIC ST
1431,TERMINAL AVE / THORNTON ST
1432,SW MARINE DR / YUKON ST
1433,SW MARINE DR / W 41ST AVE
1434,SW MARINE DR / LAUREL ST
1435,SW MARINE DR / CAMOSUN ST
1436,SW MARINE DR / BLENHEIM ST
1437,SW MARINE DR / ASH ST
1438,ST GEORGE ST / E KENT AV S
1439,SOPHIA ST / E 16TH AVE
1440,SMITHE ST / HOWE ST
1441,SMITHE ST / HOMER ST
1442,SKEENA ST / E HASTINGS ST
1443,19XX W 41ST AVE
1444,SEYMOUR ST / W CORDOVA ST
1445,14XX SW MARINE DR
1446,SE MARINE DR / NANAIMO ST
1447,48XX MACKENZIE ST
1448,SE MARINE DR / KERR ST
1449,6XX DRAKE ST
1450,SE MARINE DR / BEATRICE ST
1451,48XX MAIN ST
1452,SASAMAT ST / W 8TH AVE
1453,RUPERT ST / KINGSWAY AVE
1454,RUPERT ST / EUCLID AVE
1455,RUPERT ST / E BROADWAY AVE
1456,RUPERT ST / E 41ST AVE
1457,6XX E 10TH AVE
1458,19XX W 44TH AVE
1459,RUPERT ST / E 1ST AVE
1460,ROBSON ST / NICOLA ST
1461,48XX MANOR ST
1462,RICHARDS ST / W HASTINGS ST
1463,RICHARDS ST / SMITHE ST
1464,RICHARDS ST / ROBSON ST
1465,RICHARDS ST / NELSON ST
1466,11XX E 14TH AVE
1467,RENFREW ST / E HASTINGS ST
1468,6XX E 11TH AVE
1469,19XX W 5TH AVE
1470,QUEBEC ST / UNION ST
1471,QUEBEC ST / E 2ND AVE
1472,PRIOR ST / CAMPBELL AVE
1473,48XX PATON ST
1474,48XX PAYNE ST
1475,PRINCE EDWARD ST / E 57TH AVE
1476,PRINCE EDWARD ST / E 21ST AVE
1477,48XX PRINCE ALBERT ST
1478,PRINCE EDWARD ST / E 16TH AVE
1479,POWELL ST / CLARK DR
1480,14XX W 10TH AVE
1481,PINE ST / W BROADWAY AVE
1482,PINE ST / W 6TH AVE
1483,PERRY ST / KINGSWAY AVE
1484,PACIFIC ST / HOWE ST
1485,48XX ROSS ST
1486,19XX W 6TH AVE
1487,PACIFIC BLVD / CARRALL ST
1488,PACIFIC BLVD / CAMBIE ST
1489,OSLER ST / LAURIER AVE
1490,48XX RUPERT ST
1491,OAK ST / W KENT AV N
1492,OAK ST / W 64TH AVE
1493,OAK ST / W 57TH AVE
1494,11XX E 51ST AVE
1495,OAK ST / W 43RD AVE
1496,OAK ST / W 27TH AVE
1497,OAK ST / W 11TH AVE
1498,OAK ST / SW MARINE DR
1499,OAK ST / DEVONSHIRE CRES
1500,NOOTKA ST / E 1ST AVE
1501,NICOLA ST / W PENDER ST
1502,NELSON ST / RICHARDS ST
1503,NELSON ST / HOWE ST
1504,19XX W 7TH AVE
1505,NELSON ST / HORNBY ST
1506,NELSON ST / GRANVILLE ST
1507,NANAIMO ST / E 1ST AVE
1508,48XX SELKIRK ST
1509,NANAIMO ST / CHARLES ST
1510,19XX W 8TH AVE
1511,48XX SLOCAN ST
1512,N KASLO ST / CAMBRIDGE ST
1513,MIDLOTHIAN AVE / DINMONT AVE
1514,MCKINNON ST / E 49TH AVE
1515,11XX SEYMOUR ST
1516,11XX UNION ST
1517,MCGILL ST / COMMISSIONER ST
1518,MATTHEWS AVE / HUDSON ST
1519,MARINE WAY / SE MARINE DR
1520,48XX SOPHIA ST
1521,MARGUERITE ST / W KING EDWARD AVE
1522,MAIN ST / WATERFRONT RD
1523,MAIN ST / SE MARINE DR
1524,6XX E 16TH AVE
1525,MAIN ST / NATIONAL AVE
1526,14XX W 15TH AVE
1527,MAIN ST / E PENDER ST
1528,MAIN ST / E BROADWAY AVE
1529,MAIN ST / E 54TH AVE
1530,MAIN ST / E 51ST AVE
1531,MAIN ST / E 33RD AVE
1532,MAIN ST / E 2ND AVE
1533,MAIN ST / E 29TH AVE
1534,MAIN ST / E 20TH AVE
1535,MAIN ST / E 15TH AVE
1536,48XX WINDSOR ST
1537,19XX W KING EDWARD AVE
1538,MACDONALD ST / W KING EDWARD AVE
1539,LAURIER AVE / ALEXANDRA ST
1540,11XX VICTORIA DR
1541,LAUREL ST / SW MARINE DR
1542,LARCH ST / W BROADWAY AVE
1543,6XX E 19TH AVE
1544,LAKEWOOD DR / E PENDER ST
1545,LAKEWOOD DR / E 1ST AVE
1546,19XX WALLACE ST
1547,KNIGHT ST / SE MARINE OFRP DR
1548,KNIGHT ST / KINGSWAY AVE
1549,11XX W 12TH AVE
1550,KNIGHT ST / E KING EDWARD AVE
1551,KNIGHT ST / E 63RD AVE
1552,KNIGHT ST / E 57TH AVE
1553,KNIGHT ST / E 51ST AVE
1554,49XX CONNAUGHT DR
1555,KNIGHT ST / E 49TH AVE
1556,KNIGHT ST / E 34TH AVE
1557,KINGSWAY AVE / PERRY ST
1558,11XX W 13TH AVE
1559,49XX DUCHESS ST
1560,KINGSWAY AVE / NANAIMO ST
1561,KINGSWAY AVE / MAIN ST
1562,11XX W 6TH AVE
1563,KINGSWAY AVE / INVERNESS ST
1564,KINGSWAY AVE / GLADSTONE ST
1565,KINGSWAY AVE / FRASER ST
1566,KINGSWAY AVE / EARLES ST
1567,KINGSWAY AVE / E BROADWAY AVE
1568,KERR ST / ROSEMONT DR
1569,KERR ST / E 59TH AVE
1570,KERR ST / E 49TH AVE
1571,19XX WHYTE AVE
1572,KASLO ST / E HASTINGS ST
1573,JOYCE ST / E 29TH AVE
1574,11XX W 7TH AVE
1575,JACKSON AVE / PRIOR ST
1576,19XX WILLIAM ST
1577,JACKSON AVE / POWELL ST
1578,HUDSON ST / W 70TH AVE
1579,HORNBY ST / W HASTINGS ST
1580,14XX W 6TH AVE
1581,HORNBY ST / W GEORGIA ST
1582,49XX GLADSTONE ST
1583,HORNBY ST / DUNSMUIR ST
1584,HORNBY ST / DAVIE ST
1585,HOMER ST / W GEORGIA ST
1586,19XX WOODLAND DR
1587,25XX GRANVILLE ST
1588,11XX W 8TH AVE
1589,49XX JOYCE ST
